"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;HTWTPD;"El Paisa Aconquija Pádel Center";5493816448281;"Av. Aconquija 904 -";Tucumán;"Yerba Buena";"Yerba Buena";1;SI;NO;NO;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";;;;2026-04-27
81;HTWSUX;"Nola Market";5493816167445;"Pcia de Corrientes 318, T4000 San Miguel de Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"Barrio Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113743_69efaad677fa7.jpg"")";;2026-04-27
81;HTK0NH;"Bocatto Pizzería";5493812012063;"Av. Juan B. Justo 1292, T4001 San Miguel de Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"Zona Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113744_69ef44c76814d.jpg"")";;2026-04-27
81;HTWBHA;"Hot Dog Home";5493815903979;"12 de Octubre 1010, T4001 San Miguel de Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"El Bosque";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113745_69ef4512716d9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113745_69ef451271af7.jpg"")";2026-04-27
81;HPFC7O;"Comotti Pastas Listas";5493812189873;"909 Sta. Fe -";Tucumán;"San Miguel de Tucumán";"Don Bosco";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113746_69eec295be679.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113746_69eec295be9df.jpg"")";2026-04-26
81;4M7DXH;"Mq Pizza Barrio Sur";5493816261670;"Batalla de Chacabuco 302 -";Tucumán;"San Miguel de Tucumán";Microcentro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113747_69ef456c1cac1.jpg"")";;2026-04-27
81;HTZ8Q9;"Poke Fun Barrio Sur";5493816261670;"Chacabuco 302 -";Tucumán;"San Miguel de Tucumán";Microcentro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113748_69ef45a45ab79.jpg"")";;2026-04-27
81;HTZP5C;"Picadas Chevere. 191";5493815628945;"Lavalle 775 -";Tucumán;"San Miguel de Tucumán";"Barrio Sur";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113749_69ef4585be9c4.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113749_69ef4585bedd5.jpg"")";2026-04-27
81;HTDG86;"Mariscal - Bebidas Y Comidas";5493815687095;"Gral. José de San Martín 499, T4107 Tucumán, Argentina -";Tucumán;"Yerba Buena";"Yerba Buena";1;SI;NO;NO;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";;;;2026-04-27
81;HRY546;"La Sala Restobar";5493815159577;"Gral. José de San Martín 233, T4000 San Miguel De Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";Microcentro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113751_69efaaa45b76d.jpg"")";;2026-04-27
81;HTH2AU;"Jalea Coffee &amp; Cake Shop";5493812179830;"9 de Julio 629, T4000 San Miguel de Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"Barrio Sur";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113752_69ef45278fe02.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113752_69ef45279015a.jpg"")";2026-04-27
81;HT6J2K;"Mont Blanc Delicias Heladas";5493815414789;"Sta. Fe 1904, T4000 San Miguel de Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"Don Bosco";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113753_69ef4555910bc.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113753_69ef45559143a.jpg"")";2026-04-27
81;HTKQ0Y;"Sugar Rush 76";5493813022535;"Av. Nicolás Avellaneda 800, T4000 San Miguel De Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"Barrio Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113754_69efaac721b70.jpg"")";;2026-04-27
81;HTKL94;"El Remanso .";5493815985107;"12 de Octubre 653, T4000 San Miguel De Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";"Don Bosco";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113755_69efaa6ebfd0d.jpg"")";;2026-04-27
81;HT88DD;"Mr Tasty - Tucumán Centro";5493816296472;"25 de Mayo 177, T4000 San Miguel de Tucumán, Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";Microcentro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113756_69efaab6d3bce.jpg"")";;2026-04-27
81;4MY7HS;"Punto A Tuc 2";5493816553468;"ayacucho 302,  San Miguel De Tucumán, Argentina -";Tucumán;"San Miguel de Tucumán";Microcentro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113757_69ef45e447494.jpg"")";;2026-04-27
81;HTLJ2T;"Casapan Luxury";5493854189315;"San Juan 4607, San Miguel de Tucumán -";Tucumán;"San Miguel de Tucumán";"Ciudad Parque";1;SI;SI;SI;;;;;2026-04-27
81;HT3W9N;Pizzare;5493814429683;"ECUADOR 1699 - BARRIO : VILLA ALEM -";Tucumán;"San Miguel de Tucumán";"Juan Pablo II";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113759_69eec2d418105.jpg"")";;2026-04-26
81;HT677S;"Los Salchipizzas";5493812007477;"Pje. Ambrosio NouguÃ©s 1836, T4000 San Miguel de TucumÃ¡n, Argentina -";Tucumán;"San Miguel de Tucumán";Ciudadela;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113760_69eec2b83b690.jpg"")";;2026-04-26
81;HTHRKJ;"Alpa Sumaj";5493815532980;"Buenos Aires s/n Jockey club, 4107 Tucumán, Argentina -";Tucumán;"Yerba Buena";"Yerba Buena";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113761_69eec269ebe05.jpg"")";;2026-04-26
81;HTLSGW;"La Vizcacha Moreno";5493814802204;"Salas y Valdez 1895 local 4, Yerba Buena, Tucumán, Argentina -";Tucumán;"Yerba Buena";"Yerba Buena";1;SI;NO;NO;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";;;;2026-04-27
81;4MYL0M;"Auto Kiosco Tucumán";5493816421645;"Av. Manuel Belgrano  3301";Tucumán;"San Miguel de Tucumán";"Ampliación El Jardín";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/tuc/113763_69ef44b40df85.jpg"")";;2026-04-27
81;HK11Q3;"Higueritas Al Paso";5493815903416;"Las Higueritas 2240, 5PW2+FPC Yerba Buena, Tucumán Province, Argentina -";Tucumán;"Yerba Buena";"Yerba Buena";1;SI;NO;NO;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";;;;2026-04-27
