"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;HRADX1;"Caserico Food";5492613873837;"20 de Septiembre 329 -";Mendoza;"Luján de Cuyo";"Ciudad Luján de Cuyo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113601_69e3ffe7e22d3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113601_69e3ffe7e28b2.jpg"")";2026-04-18
81;HPHZSA;"Tradicion Crash";5492613909404;"Lincoln 107 -";Mendoza;Guaymallén;"Villa Nueva";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113602_69ed71a20e9dc.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113602_69ed71a20efcc.jpg"")";2026-04-25
81;HP60U2;"Heladería Dolce Amaro - Guaymallén";5492612751211;"748 Jorge Newbery (Complejo amarillo al final de la calle, departamento 8) -";Mendoza;Guaymallén;"Villa Nueva";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113603_69ed6980892f7.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113603_69ed698089842.jpg"")";2026-04-25
81;HT3WX4;"Noah's Green Kitchen - Mendoza Centro";5492616540672;"Rivadavia 694, M5500GHN Mendoza, Argentina -";Mendoza;Mendoza;"2da Sección Barrio Civico";1;SI;SI;SI;;"Trabajan en el mismo espacio que pizzería popular";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113604_69e41102b241e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113604_69e41102b2b37.jpg"")";2026-04-18
81;HTBPSJ;"White Shark Coffee  Casa De Gobierno";5492615430808;"Virgen del Carmen de Cuyo, M5500 Mendoza -";Mendoza;Mendoza;"2da Sección Barrio Civico";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113605_69f0d415eae56.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113605_69f0d415eb329.jpg"")";2026-04-28
81;HT6Y7Z;"Poked - Challao";5492616060041;"Regalado Olguín 910, M5039 Las Heras, Mendoza -";Mendoza;"Las Heras";"El Challao";1;SI;SI;SI;;"También trabajan como Ai sushi";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113606_69e4118cde944.jpg"")";;2026-04-18
81;HT6YVX;"Club Del Poke - Challao";5492616060041;"Regalado Olguín 910, M5039 Las Heras, Mendoza -";Mendoza;"Las Heras";"El Challao";1;SI;SI;SI;;"Trabajan en el mismo local, pertenece a AI Sushi.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113607_69e2d6300877f.jpg"")";;2026-04-17
81;HRXDZ2;"Coronel Rodriguez Las Heras";5492612400827;"Barrio Villa Delfina, Boulogne Sur Mer 2078, M5539 Las Heras, Mendoza -";Mendoza;"Las Heras";"El Challao";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113608_69efe8c051877.jpg"")";;2026-04-27
81;HTG0MW;"Burger House 429";5492617170284;"Pringles 2529
Las Heras Mendoza -";Mendoza;"Las Heras";"El Plumerillo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113609_69e2d4501ebfd.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113609_69e2d4501f233.jpg"")";2026-04-17
81;HTGO38;"Moas Smash";5492612421912;"José María Videla 999, M5540 Mendoza, Argentina -";Mendoza;"Las Heras";"La Cieneguita";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113610_69f0eb1e6ae30.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113610_69f0eb1e6b329.jpg"")";2026-04-28
81;HTGYMV;"Odiados Club";5492615084928;"Cerro Arco A 20, M5539 Mendoza, Argentina -";Mendoza;"Las Heras";"El Challao";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113611_69efe593455dc.jpg"")";;2026-04-27
81;HTH2ZX;"Kaff Burger's";54902612594382;"Los olivos y bombal 990, M5540 Mendoza, Argentina -";Mendoza;"Las Heras";"La Cieneguita";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113612_69f0eafaa7355.jpg"")";;2026-04-28
81;HT67CR;"The Good Burger 897";5492617591564;"Sgto. Cabral 1523, M5539 Mendoza, Argentina -";Mendoza;"Las Heras";"Las Heras";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113613_69e2d9f4c002f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113613_69e2d9f4c06d5.jpg"")";2026-04-17
81;HPQ4VC;"El Tano Piadineria G Cruz";5492616311536;"Perito Moreno  1599 esquina Rafale Obligado -";Mendoza;"Godoy Cruz";"Gobernador Benegas";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113614_69e3c6b128261.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113614_69e3c6b128a18.jpg"")";2026-04-18
81;HT6VKR;"Heladeria Myg";5492612534543;"Ingeniero Ballofet 1056 las Heras , Barrio 1 de mayo ( Entre monseñor ozali, Godoy Cruz y, M5539 Mendoza -";Mendoza;"Las Heras";"El Zapallar";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113615_69ed69a471fb6.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113615_69ed69a4727be.jpg"")";2026-04-25
81;HTWJNY;"Ipanema Pizzas";5492617209962;"Cabildo Abierto 1841, 5539 Mendoza, Argentina -";Mendoza;"Las Heras";"El Algarrobal";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113616_69efd97cd145c.jpg"")";;2026-04-27
81;HTZMLL;"Dos Bro -";542613352376;"Gral. Geronimo Espejo 1094, M5519 Mendoza, Argentina -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113617_69ed68232517d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113617_69ed6823258d8.jpg"")";2026-04-25
81;HTZEUS;"Zoco Market";5492615168078;"BOEDO Y AV ACCESO SUR LATERAL ESTE 5289 CARRODILLA LUJAN DE CUYO. Es un complejo de containers, fuera del Boedo Camp. No ingresar al Boedo Camp. -";Mendoza;"Luján de Cuyo";Carrodilla;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113618_69e412846ed60.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113618_69e412846f4ba.jpg"")";2026-04-18
81;HTZ2B0;"Hanabi Sushi - Mendoza";54926112132689;"Marcos Burgos 539 Frente a YPF, M5539 Mendoza, Argentina -";Mendoza;Mendoza;"6ta Sección Residencial Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113619_69f0eada00c69.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113619_69f0eada0136b.jpg"")";2026-04-28
81;HTZQGE;"Tres Hermanos - Mendoza";5492613458494;"Gomensoro 2836, M5521BXR Mendoza, Argentina -";Mendoza;Guaymallén;Belgrano;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113620_69ed71be02f5e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113620_69ed71be0356d.jpg"")";2026-04-25
81;4MMIUL;"Doña Marga.";5493815977353;"juan de garay 270 -";Mendoza;"Godoy Cruz";"Ciudad de Godoy Cruz";1;SI;SI;SI;;"Trabaja en el mismo lugar que gato gordo";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113621_69e400ecd7ec2.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113621_69e400ecd865d.jpg"")";2026-04-18
81;HTW0Z0;"Bastante Café";542617744440;"893 Av. San Martín -";Mendoza;Mendoza;"3ra Sección Parque OHiggins";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113622_69e417e4a77d1.jpg"")";;2026-04-18
81;HTGGDU;"Churrico La Barraca";5492616666743;"Las Cañas 1833 Distrito Las Cañas, Guaymallén, Mendoza -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113623_69ee097c5f89e.jpg"")";;2026-04-26
81;HTZXHO;Burgame;5492615127606;"3280 Lateral Nte. Acceso Este -";Mendoza;Guaymallén;"Villa Nueva";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113624_69e4162d38fe3.jpg"")";;2026-04-18
81;HTWNM1;"Vacio Bbq Dorrego";5492616959209;"Juan F. Cobos 128, M5521 Capital, Mendoza -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113625_69ed721f93c01.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113625_69ed721f93fb9.jpg"")";2026-04-25
81;HTGWO5;"Mala Junta.";5492615507404;"Olavarria 101, M5521 Mendoza, Argentina -";Mendoza;Guaymallén;"Villa Nueva";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113626_69ed69e37d778.jpg"")";;2026-04-25
81;4MMIU2;"Kiosco Yes Dalvian";5492614851248;"Cerro Cristo 96 -";Mendoza;Mendoza;"10ma Sección Los Cerros";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113627_69effb3cc5165.jpg"")";;2026-04-27
81;HTZES7;"Llamarada Pizza";5492617142202;"Sarmiento 130, M5500 Mendoza, Argentina -";Mendoza;Mendoza;"2da Sección Barrio Civico";1;NO;;;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";"No se encontró el local, se encuentra otro rubro en la dirección que se administró.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113628_69f0fe36106e9.jpg"")";;2026-04-28
81;HTWNX2;"Sabores 483";5492612317564;"Rufino Ortega 272, M5521, Mendoza -";Mendoza;Guaymallén;"Las Cañas";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113629_69ed70deb7880.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113629_69ed70deb7f19.jpg"")";2026-04-25
81;HTZ2EN;"Corteza Crafters -";5492613429098;"San martin 6474, CP 5505, carrodilla, mendoza -";Mendoza;"Luján de Cuyo";Carrodilla;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113630_69e4004892dbe.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113630_69e4004893384.jpg"")";2026-04-18
81;4MNIDO;"Carrefour - Express Viamonte 3345 (6013)";5491150107487;"Viamonte 3345, lujan de cuyo, mendoza -";Mendoza;"Luján de Cuyo";"Chacras de Coria";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113631_69e3ffb4646f0.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113631_69e3ffb464cfa.jpg"")";2026-04-18
81;HTZW2S;"Tu Pizzeria 925";5492613656301;"Adolfo Calle 2236, M5521 Mendoza, Argentina -";Mendoza;Guaymallén;"Las Cañas";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113632_69ed71f7dd406.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113632_69ed71f7ddaea.jpg"")";2026-04-25
81;HTZ61P;"Entre Panes Y Café";5492615657160;"Patricias Mendocinas 632 Local ubicado al lado de la puerta de un edificio, M5500 Mendoza, Argentina -";Mendoza;Mendoza;"2da Sección Barrio Civico";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113633_69f0d3f39fe46.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113633_69f0d3f3a03cd.jpg"")";2026-04-28
81;HTZ985;"Pizza Pochi";5492614722905;"Victor Hugo 1663, M5519 Mendoza, Argentina -";Mendoza;Guaymallén;Belgrano;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113634_69ed7064ddefd.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113634_69ed7064debb5.jpg"")";2026-04-25
81;HTZ9S1;"Peter Pan - Pedro Vargas.";5492616457222;"Pedro Vargas 420, M5519 Mendoza -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113635_69ed6ca99827d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113635_69ed6ca998a5c.jpg"")";2026-04-25
81;HTZMPI;"Veratta Pastas";5492616156663;"C. Tapón Moyano 1804, M5523 Mendoza, Argentina -";Mendoza;Guaymallén;"Jesús Nazareno";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113636_69ed7423aea24.jpg"")";;2026-04-25
81;HTZ9W6;"Bon Appetit.";5492615151558;"Hernández 730, M5507 Luján de Cuyo, Mendoza -";Mendoza;"Luján de Cuyo";"Ciudad Luján de Cuyo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113637_69e3ff4b067b9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113637_69e3ff4b06f85.jpg"")";2026-04-18
81;HTZ9AB;"Peter Pan - Moyano.";5492616457222;"C. Tapón Moyano 1780, M5523 Guaymallén, Mendoza -";Mendoza;Guaymallén;"Jesús Nazareno";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113638_69ed6c7fe42a0.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113638_69ed6c7fe4918.jpg"")";2026-04-25
81;HTKPYF;"Churrico Parque Central";5492615899404;"Las Cubas 404 -";Mendoza;Mendoza;"1era Sección Parque Central";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113639_69efe32434f82.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113639_69efe324355a5.jpg"")";2026-04-27
81;HT6AOJ;"Mestizo Bodegón - Chacras De Coria.";549261561466;"DARRAGUEIRA 558, CHACRAS DE CORIA, LUJAN DE CUYO -";Mendoza;"Luján de Cuyo";"Chacras de Coria";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113640_69e41013aa620.jpg"")";;2026-04-18
81;HTZKW9;"Los Troncos Empanadas - Quinta Sección.";5492616133355;"252 Cnel Rodríguez -";Mendoza;Mendoza;"5ta Sección Residencial Sur";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113641_69e413c9ed104.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113641_69e413c9ed6f2.jpg"")";2026-04-18
81;HTK2SQ;"Burger Shoppe Guaymallén";5492616551133;"Padre gagliardi 3640, Villanuev -";Mendoza;Guaymallén;"Villa Nueva";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113642_69ed3dc249795.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113642_69ed3dc249e7f.jpg"")";2026-04-25
81;HRQQLW;"Peter Pan.";5492616457222;"Berutti 219, M5521 JLC, Mendoza -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113643_69ed6ccfbe1ff.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113643_69ed6ccfbe8ea.jpg"")";2026-04-25
81;HTHD0F;"Mattino Cafe";5492616723202;"Gral. Espejo 159, M5500 Mendoza, Argentina -";Mendoza;Mendoza;"1era Sección Parque Central";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113644_69eff4b188da8.jpg"")";;2026-04-27
81;HTZHNU;"Tatakua - Mendoza";5492617613464;"Las Cañas 356 Complejo la cañada local 1 y 2, M5521 Mendoza, Argentina -";Mendoza;Guaymallén;"Las Cañas";1;SI;SI;SI;;"Están terminando de remodelar el local y me pidieron si alguien puede comunicarse con ellos porque han solicitado los Posnet y aún no los han recibido.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113645_69ed714056040.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113645_69ed71405670e.jpg"")";2026-04-25
81;HP217Z;"Food Bunker";5492613474335;"Remedios de Escalada 1492, M5519 Guaymallén, Mendoza, Argentina -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113646_69ed686af0cde.jpg"")";;2026-04-25
81;HTLTST;"Laboratorio Laca - Cosmética Profesional";5492615754118;"1245 Ugarte -";Mendoza;"Luján de Cuyo";"La Puntilla";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113647_69e4074f63a91.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113647_69e4074f63fda.jpg"")";2026-04-18
81;HTKT05;"Panaderia Nueva Tucuman";5492612405861;"Carril Godoy Cruz 7330 -";Mendoza;Guaymallén;"Buena Nueva";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113648_69ed6a77ad6fa.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113648_69ed6a77add59.jpg"")";2026-04-25
81;HTK20S;"Planeta Pizza Sucursal 3";5492613862286;"515 Cnel. Díaz -";Mendoza;Mendoza;"4ta Sección Área Fundacional";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113649_69f0eb338b44e.jpg"")";;2026-04-28
81;HTK1C4;"Somos  Fritas";5492614603890;"Av. San Martín Sur 2055, M5501 Godoy Cruz, Mendoza -";Mendoza;"Godoy Cruz";"Gobernador Benegas";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113650_69e3ca84a365e.jpg"")";;2026-04-18
81;HTK7TL;"The Baker - Keto Club";5492617184588;"Diamante L. 1021 Esquina Mascardi - Portón y Rejas Grises, M5501 Mendoza, Argentina -";Mendoza;"Godoy Cruz";"Gobernador Benegas";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113651_69e411f0f1e4f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113651_69e411f0f22aa.jpg"")";2026-04-18
81;HTKK40;"La Higuera Luján De Cuyo";5492616179981;"Chile 809-901, 5507 Luján De Cuyo, Argentina -";Mendoza;"Luján de Cuyo";"Ciudad Luján de Cuyo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113652_69e40721693c5.jpg"")";;2026-04-18
81;HTH2AT;"La Esquina Social Club";5492612527359;"Arístides Villanueva 198, M5500 Mendoza, Argentina -";Mendoza;Mendoza;"5ta Sección Residencial Sur";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113653_69e4068c08bc8.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113653_69e4068c0934e.jpg"")";2026-04-18
81;HTLSEF;"Panza Llena Dorrego";5492615164805;"Adolfo Calle 1815 -";Mendoza;Guaymallén;"Las Cañas";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113654_69ed6a9ea46b3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113654_69ed6a9ea4d74.jpg"")";2026-04-25
81;HTK8QB;"The Family Burger - Mendoza";5492616575762;"Adolfo Calle 307, M5519 Mendoza, Argentina -";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113655_69ed7168e9f7f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113655_69ed7168ea7df.jpg"")";2026-04-25
81;HTKISR;"Olas Malbec";54902614686326;"San Juan de Dios  985";Mendoza;Guaymallén;Dorrego;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113656_69ed6a369fc73.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113656_69ed6a36a016f.jpg"")";2026-04-25
81;HPV7AY;"Napa Wines &amp; Deli";5492612479319;"Pueyrredón 5301 EN EL CENTRO COMERCIAL ";Mendoza;"Luján de Cuyo";"Chacras de Coria";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113657_69e4105d7a95c.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113657_69e4105d7b068.jpg"")";2026-04-18
81;HPNBC5;"El Gusto Delivery";5492616933899;"Guido Spano 978 Guido Spano 978, M5539 Mendoza, Argentina -";Mendoza;"Las Heras";"El Zapallar";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113658_69e2d65a9b863.jpg"")";;2026-04-17
81;HTLF9Y;"Imperio Belgrano .";5492613054271;"montevideo 796 -";Mendoza;Mendoza;"2da Sección Barrio Civico";1;SI;SI;SI;;"Trabaja en el mismo lugar que porco kioso";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113659_69e40644ed7a2.jpg"")";;2026-04-18
81;HTGNOO;"El Buen Perro";5492616980563;"Roque Sáenz Peña 1000-1100, M5507 Luján de Cuyo, Mendoza -";Mendoza;"Luján de Cuyo";"Ciudad Luján de Cuyo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113660_69e405fceef96.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113660_69e405fcef8e6.jpg"")";2026-04-18
81;HTH8NI;"Fuego Verde Mendoza";5492613199444;"Roque Sáenz Peña 1655, M5501 Mendoza, Argentina -";Mendoza;"Godoy Cruz";"Ciudad de Godoy Cruz";1;SI;SI;SI;;"Ocupan el mismo espacio que mística natural.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113661_69e3c741379d0.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113661_69e3c7413811d.jpg"")";2026-04-18
81;HPT2GH;"Garra Burgers";5492616809480;"Juana de Azurduy 126, M5525 Mendoza, Argentina -";Mendoza;Guaymallén;"Kilómetro 11";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/mdza/113662_69ed6891a044a.jpg"")";;2026-04-25
