"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;HTGV8V;Milano.;5491130577802;"Av. Triunvirato 5309 -";"Capital Federal";"Buenos Aires";"Villa Urquiza";1;SI;NO;SI;;"Pared no perforable. Se colocó sticker";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113262_69e8cff2a5220.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113262_69e8cff2a617b.jpg"")";2026-04-22
81;HT89AR;"Anda La Osa Burger.";541126223436;"Montiel 1696 -";"Capital Federal";"Buenos Aires";Mataderos;1;SI;SI;NO;;"Stixker en mano ala dueña ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113263_69ecf7e493fe0.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113263_69ecf7e494ae6.jpg"")";2026-04-25
81;HTZEIO;"Felipe Il Nonno Villa Urquiza";5491160988389;"Monroe 4200, C1430 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Villa Urquiza";1;SI;NO;SI;;"Se colocó sticker. No se puede perforar mármol.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113264_69e8e79ecf4a8.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113264_69e8e79ed0485.jpg"")";2026-04-22
81;HT380G;"Llegaron Las Pippzas";5491140968165;"Besares 1867, C1429 Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Núñez;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Casa;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113265_69e9348008639.jpg"")";;2026-04-22
81;HPV3HW;"Panaderia Real -";5491131266816;"Caracas 1733, C1416 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Villa General Mitre";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113266_69ebcc7441ed3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113266_69ebcc74428a9.jpg"")";2026-04-24
81;HTKPC1;"El Club Del Wrap - Belgrano";5491160484022;"JURAMENTO 2995 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;SI;;"Tiene backlight";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113267_69ecdf1ebd2c1.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113267_69ecdf1ebddd7.jpg"")";2026-04-25
81;HTZPXE;Tequebox;5491140233062;"Planes 1045 1B, C1405 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Caballito;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Edificio;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113268_69f14b8ac7377.jpg"")";;2026-04-28
81;HTZ6FZ;"Rollstar Belgrano";5491136648698;"Cdad. de la Paz 569, C1426AGI Cdad. Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Colegiales;1;SI;SI;SI;;"No le interesa el sticker";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113269_69e91a3189ed5.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113269_69e91a318ac91.jpg"")";2026-04-22
81;HTLU6Y;"Flymorfi La Pampa 2116";5491134412727;"La Pampa 2116, C1428EAL Cdad. Autónoma de Buenos Aires -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;NO;;"Tiene backlight. Persiana cerrada.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113270_69ecd3ef7f13d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113270_69ecd3ef7feba.jpg"")";2026-04-25
81;HTZWRC;Tupalabra;5491124681969;"Cuenca 2718 2 piso departamento G, C1417 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Villa del Parque";1;SI;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";"Edificio ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113271_69ea3d72f3a5d.jpg"")";;2026-04-23
81;4MMVG4;"Jalea Comida Peruana";5491150558352;"Blanco Encalada 2105, Belgrano, Ciudad Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;SI;;"Tiene backlight descolorido ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113272_69ed004a2325f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113272_69ed004a23c18.jpg"")";2026-04-25
81;HTZ6QF;"Red Sunset";5491163785305;"Av. Donado 1827, C1430 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Villa Urquiza";1;NO;NO;NO;"NO VA CON LA ESTÉTICA DEL LOCAL";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113273_69e8ee802de44.jpg"")";;2026-04-22
81;HTZG2A;"La Última Ronda 179";5491173696131;"San Luis 3129, C1186 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Balvanera;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Casa;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113274_69f2aac0daa27.jpg"")";;2026-04-29
81;HTK9BB;"Ditutti Gourmet";5491124623707;"Av. Ángel Gallardo 700, C1405 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Caballito;1;SI;SI;NO;"NO TIENE ESPACIO PARA COLOCAR";"Sin esoacio para sticker";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113275_69ea7b47f0d9b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113275_69ea7b47f1a5d.jpg"")";2026-04-23
81;HTZGTT;Hashisushiywok;5491126377193;"Benitez Julio Omar 4243, C1407, Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Parque Avellaneda";1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Edificio;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113276_69f220ca20077.jpg"")";;2026-04-29
81;HWAYVH;"Gordo Vegano";5491159459205;"Echeverría 3078 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;NO;SI;;"Se colocó sticker. Los dueños quieren colocar el saliente.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113277_69ece0a9754db.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113277_69ece0a9762ec.jpg"")";2026-04-25
81;HT67EV;"T&amp;g El Salteñito Sandwicheria";5491124513953;"Carlos Calvo 3646 PB B, C1230 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Boedo;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Edificio;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113278_69efae3008db1.jpg"")";;2026-04-27
81;HTKW7Z;"Rapanui - Viamonte";5491139094397;"Viamonte 1617, C1019 Cdad. Autónoma de Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"San Nicolás";1;NO;NO;NO;"NO LE INTERESA EL PRODUCTO";"No autoriza la firma ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113279_69ed4bf674893.jpg"")";;2026-04-25
81;HTLSN0;"Havanna - San Telmo";5491111111111;"Defensa 995, C1065AAQ Cdad. Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"San Telmo";1;SI;NO;NO;"DUEÑO NO AUTORIZA A COLOCAR";"No autoriza ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113280_69e8eba96fbf7.jpg"")";;2026-04-22
81;4MMZ8O;"El Puente - Caballito";5491164773201;"MORENO JOSE MARIA AV. 756  1424 - CIUDAD AUTONOMA BUENOS AIRES -";"Capital Federal";"Buenos Aires";Caballito;1;NO;NO;NO;"NO QUIERE O PUEDE PERFORABLE";"Pared de marmol sin lugar oara sticker ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113281_69f1460e18972.jpg"")";;2026-04-28
81;HZ60WR;"Croissant D'or Villa Urquiza";5491161375184;"Mariano Acha 2522 -";"Capital Federal";"Buenos Aires";"Villa Urquiza";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113282_69e8e8322acfc.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113282_69e8e8322be82.jpg"")";2026-04-22
81;HTGNXO;"Dulce Hora 936";5491169737091;"Av. Larrazábal 1402, C1440 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Mataderos;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113283_69e80ae14dc67.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113283_69e80ae14e4d4.jpg"")";2026-04-21
81;HTZLI5;"Dittos Helados De Excelencia";5492954606172;"Federico Lacroze 1693, C1426CPB Cdad. Autónoma de Buenos Aires -";"Capital Federal";"Buenos Aires";Palermo;1;NO;SI;NO;CERRADO;"Saliente si sticker persiana cerrada ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113284_69ebf94ccd4e8.jpg"")";;2026-04-24
81;HTH9L2;"El Rey De Las Milanesas Xxl";54976351200;"Rodríguez Peña 1091 Esquina Av. Santa Fe, C1019 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;SI;NO;"NO TIENE ESPACIO PARA COLOCAR";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113285_69e92ff74b5c2.jpg"")";;2026-04-22
81;HTKEAM;"Crumies Cookies";5491164512261;"Alejandro Magariños Cervantes 1951 Apartamento 2E, C1416 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Villa General Mitre";1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Edificio;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113286_69ebcd5bd7c8f.jpg"")";;2026-04-24
81;HTGW0W;"Heladeria Fortunato - Parque Chacabuco.";5491161012441;"Emilio Mitre 1136 -";"Capital Federal";"Buenos Aires";"Parque Chacabuco";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113287_69efa33d1c833.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113287_69efa33d1d2ce.jpg"")";2026-04-27
81;HTKQRW;Frutto;5491122530585;"Ayacucho 1045, C1111 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;NO;NO;"DUEÑO NO AUTORIZA A COLOCAR";"Dueño no autorizo la colocación ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113288_69e931d3ec93b.jpg"")";;2026-04-22
81;HTZEJ1;"Heladeria Fortunato - Lugano";5491164331311;"4463 Cosquín -";"Capital Federal";"Buenos Aires";"Villa Lugano";1;NO;NO;NO;"NO SE ENCONTRABA EL RESPONSABLE";"No se emcontro el responsabke";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113289_69f221fd6b724.jpg"")";;2026-04-29
81;HTLMX1;Mediodia;5491128261104;"Adolfo P. Carranza 2839 -";"Capital Federal";"Buenos Aires";"Villa del Parque";1;NO;NO;NO;CERRADO;"Cerrado todavía no habrio al público ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113290_69ea40a7894c5.jpg"")";;2026-04-23
81;HTKNCH;"Full Relleno";5491158774027;"México 4287, C1424 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Almagro;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Edificio;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113291_69efe090cf274.jpg"")";;2026-04-27
81;4MO5I5;"Farmacia Porteña - Pueyrredon I";5491139108743;"PUEYRREDON AV. 1184 
1118-CIUDAD AUTONOMA BUENOS AIRES -";"Capital Federal";"Buenos Aires";Recoleta;1;NO;NO;NO;;"Sin autorizacion tiene q pedirle ala firma ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113292_69f21e1dcb329.jpg"")";;2026-04-29
81;HTHFFN;"La Torta De Ricota..";5491169053765;"Conde 4719, C1430 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Saavedra;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Casa;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113293_69de7bfe41de5.jpg"")";;2026-04-14
81;HTK70B;"Ramallo Club Colegiales";5491135833666;"Av. Federico Lacroze 2556, C1426CPX Cdad. Autónoma de Buenos Aires -";"Capital Federal";"Buenos Aires";Colegiales;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113294_69e91e443455c.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113294_69e91e44351ce.jpg"")";2026-04-22
81;HTKTEW;"Panaderia Bellas Artes";5491143991582;"Viel 1443 Esquina entre pje. provincias unidas y viel, C1424 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Parque Chacabuco";1;NO;NO;NO;"NO TIENE ESPACIO PARA COLOCAR";"Sin autorizacion ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113295_69efa741d61f4.jpg"")";;2026-04-27
81;HTKVAV;"Tequeños Imperial";5491165883929;"México 1262, C1097 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Monserrat;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";"Casa ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113296_69efb897244de.jpg"")";;2026-04-27
81;HTKE8F;Aguarapados;5491164232795;"Julián Álvarez 110, C1414 Cdad. Autónoma de Buenos Aires, Argentina 110";"Capital Federal";"Buenos Aires";"Villa Crespo";1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Casa;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113297_69ebd48aaa376.jpg"")";;2026-04-24
81;HTK759;"Ramallo Club Mosconi.";5491136895449;"Av. Gral. Mosconi 2922, Cdad. Autónoma de Buenos Aires -";"Capital Federal";"Buenos Aires";"Villa Pueyrredón";1;SI;SI;SI;;"Tiene backlight. Se agregó sticker.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113298_69e8d7bd9470a.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113298_69e8d7bd95614.jpg"")";2026-04-22
81;HPFW4S;"Sabores Caseros By Kalymma";5493416051845;"Av. Forest 752, C1427CER Cdad. Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Chacarita;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Casa;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113299_69f285bf63d48.jpg"")";;2026-04-29
81;HTKQ7G;Rapo;5491139574577;"Pedernera 256, C1406 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Flores;1;NO;NO;NO;"NO QUIERE O PUEDE PERFORABLE";"Pared de marmol sin fremte oara sticker ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113300_69f250a8005c0.jpg"")";;2026-04-29
81;4M748S;"Salad Salad - Madero";5491133226069;"Marcelo Torcuato de Alvear 398, C1058AAD Buenos Aires -";"Capital Federal";"Buenos Aires";Retiro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113301_69e907ba9ab19.jpg"")";;2026-04-22
81;HW7MI8;"Cafe Registrado Belgrano";5491165027272;"Av. Virrey Vértiz 1987 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113302_69eccd1c90bac.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113302_69eccd1c916a0.jpg"")";2026-04-25
81;HALBGK;"Tanti Pizza 794";5491154581775;"Avellaneda 210, C1405 Caballito, Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Caballito;1;NO;SI;NO;"NO SE ENCONTRABA EL RESPONSABLE";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113303_69efe88c36b4e.jpg"")";;2026-04-27
81;HK065I;"Kiwi Burger";541173623585;"lima 979 , departamento 10B -";"Capital Federal";"Buenos Aires";Constitución;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Edificio;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113304_69efb654a63bd.jpg"")";;2026-04-27
81;HTAZT8;"Cookie And Cake";5491525248773;"Cdad. de la Paz 3089, C1429 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Núñez;1;NO;NO;NO;"CERRADO MOMENTÁNEAMENTE / LOCAL EN REFORMAS";"Local en reformas todavía no está abierto";;;2026-04-25
81;HTZMUS;Merytina;5491151166513;"Baigorria 5132 Entre cervantes y pje Diego Rojas, C1417 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Monte Castro";1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";Casa;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/cpf1/113306_69ea2ac696061.jpg"")";;2026-04-23
