"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;4CVN6D;"Tomasso - Juncal";5491126765188;"Juncal 2907 -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;SI;;;"Instalación y conexión ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114035_69ea752e236db.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114035_69ea752e245bc.jpg"")";2026-04-23
81;4CQHK8;"Grido Helados 5215 - Parque Las Heras 298";5491166563849;"Av. Gral. Las Heras 3359 -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114036_69f48b1cdb7b7.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114036_69f48b1cdbe84.jpg"")";2026-05-01
81;4MBDJZ;"Tomasso - San Telmo";5491127187132;"Estados Unidos 790, C1101 Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"San Telmo";1;SI;SI;;;"Instalación y conexión si";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114037_69f24ade2086b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114037_69f24ade21135.jpg"")";2026-04-29
81;HRAIWF;"Grido Helados - 5506 -  San Cristóbal Ii";5491165374872;"2600 Av. Independencia -";"Capital Federal";"Buenos Aires";Balvanera;1;SI;NO;;;"Se dejó en mano a Julián istilliarte ,lo colocan ellos";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114038_69f26a9e39d54.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114038_69f26a9e3a3da.jpg"")";2026-04-29
81;HRLVCJ;"Tomasso - Avenida Entre Rios";5491126765188;"504 Av. Entre Ríos -";"Capital Federal";"Buenos Aires";Monserrat;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114039_69f2787c549b6.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114039_69f2787c54ded.jpg"")";2026-04-29
81;HRHS1U;"Grido Helados - 4211 - Congreso 17";5491138749418;"2067 Av. Rivadavia -";"Capital Federal";"Buenos Aires";Balvanera;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114040_69f2339b93ebd.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114040_69f2339b94dfe.jpg"")";2026-04-29
81;HR8RPH;"Grido Helados - 5103 - Asamblea 542";5491140827195;"627 Av. Asamblea -";"Capital Federal";"Buenos Aires";"Parque Chacabuco";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114041_69f10d8cb2359.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114041_69f10d8cb343e.jpg"")";2026-04-28
81;HR8PJR;"Grido Helados - 5478 - Av. Caseros";5491164447592;"1930 Av. Caseros -";"Capital Federal";"Buenos Aires";Barracas;1;NO;NO;;"NO QUIERE O PUEDE PERFORABLE";"No le permiten colocarlo hablamos con Ramiro ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114042_69f351f6d21c4.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114042_69f351f6d33e4.jpg"")";2026-04-30
81;4CQFLN;"Tomasso - Olleros";5491126765188;"Olleros 1737, C1426CRE Cdad. Autónoma de Buenos Aires -";"Capital Federal";"Buenos Aires";"Las Cañitas";1;NO;NO;NO;"NO LE INTERESA EL PRODUCTO";"Luana obredo nos dijo q no ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114043_69e7f2a365aa6.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114043_69e7f2a366616.jpg"")";2026-04-21
81;4CXQEY;"Tomasso - Pueyrredón 1";5491131149487;"Av. Pueyrredón 1609, C1118 AAG, Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114044_69f217e6b3935.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114044_69f217e6b4860.jpg"")";2026-04-29
81;HRXHLT;"Tomasso - Liniers";5491154631493;"Av. Rivadavia 11410 -";"Capital Federal";"Buenos Aires";Liniers;1;SI;SI;;;"Instalación y conexión ok ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114045_69e3f03483762.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114045_69e3f03484188.jpg"")";2026-04-18
81;HR9Y8N;"Tomasso - Avenida Lope De Vega";541127600428;"Lope de Vega 3340 -";"Capital Federal";"Buenos Aires";"Villa Real";1;NO;NO;;"NO QUIERE O PUEDE PERFORABLE";"Pared de mármol ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114046_69e3ef871057d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114046_69e3ef871113a.jpg"")";2026-04-18
81;HRXFD4;"Tomasso - Thames";5493446659673;"Thames 2451 Palermo -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114047_69f484258aba2.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114047_69f484258bcae.jpg"")";2026-05-01
81;HPK7J7;"Tomasso - Cabrera";5491127983261;"José A. Cabrera 3517, C1186AAO Cdad. Autónoma de Buenos Aires -";"Capital Federal";"Buenos Aires";Palermo;1;NO;NO;;"NO LE INTERESA EL PRODUCTO";"Georgina gramajo no lo quiso";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114048_69ea4962126a5.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114048_69ea496213604.jpg"")";2026-04-23
81;HPCM5A;"Gourmet De Shanghai Belgrano";5491161339865;"Av Libertador 6023 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;;;"Instalación y conexión ok ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114049_69e7efa7f2629.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114049_69e7efa7f2e72.jpg"")";2026-04-21
81;HPMA7J;"Grido Go Barrancas";5491134602106;"Juramento 1953 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;;"NO QUIERE O PUEDE PERFORABLE";"Tiene q pedir permiso al consorcio ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114050_69e7ef7283036.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114050_69e7ef7283d29.jpg"")";2026-04-21
81;HPVUGF;"Grido Parque Avellaneda";5491130563993;"Av. Lacarra 502, Ciudad Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Parque Avellaneda";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114051_69f0a754e393e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114051_69f0a754e47bb.jpg"")";2026-04-28
81;HP7V4B;"Grido Almagro";5493513878169;"AV CORRIENTES 3953 -";"Capital Federal";"Buenos Aires";Almagro;1;NO;NO;;"NO QUIERE O PUEDE PERFORABLE";"Gabriel Ávila tiene que pedir permiso al propietario del edificio ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114052_69f200cd904eb.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114052_69f200cd911f5.jpg"")";2026-04-29
81;HPIJOU;"Grido Helados - 5613 - Villa Pueyrredón";5491161672503;"Av. Gral. Mosconi 2187, Ciudad Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Villa Pueyrredón";1;NO;NO;;"NO LE INTERESA EL PRODUCTO";"Gabriela vieira nos dijo q no están autorizados ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114053_69ebfa451ebfd.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114053_69ebfa451f797.jpg"")";2026-04-24
81;HT3I5T;"Grido Helados 5594 - Av Cobo";5491168647742;"Parque Chacabuco, Av. Cobo 1693 , Ciudad Autónoma de Buenos Aires, Argentina -";"Capital Federal";"Buenos Aires";"Parque Chacabuco";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114054_69f1132713c63.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114054_69f1132714a76.jpg"")";2026-04-28
81;HZ5LVI;"Grido Helados -  5184 Microcentro";5491159380007;"Av. de Mayo 952 -";"Capital Federal";"Buenos Aires";Monserrat;1;NO;NO;;"NO QUIERE O PUEDE PERFORABLE";"Sofia nos dijo que no le permiten y tienen que pedir permiso al edificio ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114055_69f241ac1e89d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114055_69f241ac1ebe2.jpg"")";2026-04-29
81;4OVR3W;"Sushi Pop - Microcentro";5491152725900;"25 de Mayo 574 -";"Capital Federal";"Buenos Aires";Microcentro;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114056_69f2533b04389.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114056_69f2533b05249.jpg"")";2026-04-29
81;HKY621;"Tomasso Agüero 2";5491154631493;"Agüero 1453 -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114057_69f20c4aca821.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114057_69f20c4acb622.jpg"")";2026-04-29
81;HKI4DB;"Tomasso Aguero 1";5491126765188;"Agüero 1955 -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;SI;;;"Instalación y conexión ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114058_69ea7bac6e514.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114058_69ea7bac6f310.jpg"")";2026-04-23
81;4FSWK0;"Tomasso Amenabar";5491159910029;"Cuidad de la Paz 2018 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;;;"Instalación y conexión ok ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114059_69e7eef25bf6e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114059_69e7eef25c267.jpg"")";2026-04-21
81;HZKS7D;"Grido Helados - 5169 - Villa Pueyrredón II";5491160300006;"Artigas 5570 -";"Capital Federal";"Buenos Aires";"Villa Pueyrredón";1;NO;NO;NO;"NO QUIERE O PUEDE PERFORABLE";"Pared de granito ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114060_69ebfac234f40.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114060_69ebfac235ae0.jpg"")";2026-04-24
81;HZ6NMO;"Grido Helados - 5121 - Villa Luro";5491162308481;"Av Rivadavia 9820 -";"Capital Federal";"Buenos Aires";"Villa Luro";1;NO;NO;;"NO TIENE ESPACIO PARA COLOCAR";"El único lugar que tiene para colocar le queda muy bajo";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114061_69f0a21250df8.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114061_69f0a21251cd1.jpg"")";2026-04-28
81;HZ6IA6;"Tomasso Alvarez Jonte";5491126765188;"Av. Alvarez Jonte 1786 -";"Capital Federal";"Buenos Aires";"La Paternal";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114062_69f0e862871ea.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114062_69f0e8628832e.jpg"")";2026-04-28
81;HKLCZ3;"Grido Helados 4757 - Lugano";5491158767076;"Av. Castañares 4670 -";"Capital Federal";"Buenos Aires";"Villa Lugano";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114063_69f0b34cf06ea.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114063_69f0b34cf0adc.jpg"")";2026-04-28
81;4OVJX2;"Sushi Pop - Belgrano";5491152725900;"Avenida Congreso 3310 -";"Capital Federal";"Buenos Aires";Coghlan;1;SI;SI;;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114064_69e7ee11df1ff.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114064_69e7ee11df5d2.jpg"")";2026-04-21
81;HZ0GQM;"Tomasso Entre Ríos";5491126765188;"Av. Entre Ríos 1180 -";"Capital Federal";"Buenos Aires";Constitución;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114065_69f2707fdb3b2.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114065_69f2707fdbcdf.jpg"")";2026-04-29
81;HKA509;"Tomasso Monroe";5491126765188;"Av. Monroe 2189 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;;;"Cambio plástico desteñido ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114066_69e7ee4e6e081.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114066_69e7ee4e6ea7a.jpg"")";2026-04-21
81;HK1R8R;"Grido Helados 5097 - Villa Santa Rita";5491134674038;"Av. Nazca 1614 -";"Capital Federal";"Buenos Aires";"Villa Santa Rita";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114067_69f486402bf9f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114067_69f486402cece.jpg"")";2026-05-01
81;4OVNN3;"Grido Helados - 4580 - Once";5491149630420;"Av. Pueyrredón 609 -";"Capital Federal";"Buenos Aires";Balvanera;1;NO;NO;;"NO LE INTERESA EL PRODUCTO";"No le interesa el producto hablamos con Irvin Medina";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114068_69f229446709c.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114068_69f2294467c62.jpg"")";2026-04-29
81;HKLXK6;"Grido Helados - 4651 - Pompeya";5491149127416;"Avenida Almafuerte 838 -";"Capital Federal";"Buenos Aires";"Nueva Pompeya";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114069_69f1233da4b79.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114069_69f1233da56f2.jpg"")";2026-04-28
81;HZZ8QP;"Grido Helado -5147- Barrio Norte";5491156324739;"Avenida Callao 790 -";"Capital Federal";"Buenos Aires";Balvanera;1;NO;NO;;"NO LE INTERESA EL PRODUCTO";"Hablamos con Gonzalo García tienen que pedir permiso al edificio,pared de marmol";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114070_69f223e20cceb.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114070_69f223e20daaa.jpg"")";2026-04-29
81;HZOAFO;"Grido Helados - 5190 - Recoleta";5491166563849;"Avenida Pueyrredon 2247 -";"Capital Federal";"Buenos Aires";Recoleta;1;SI;NO;;;"Se dejó en mano a Griselda González,no tienen espacio en dónde colocarlo pero Iván a ver cómo hacían ,pared de marmol";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114071_69f21a768f06a.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114071_69f21a768fecb.jpg"")";2026-04-29
81;HKPXSB;"Tomasso Ayacucho";5491130976259;"Ayacucho 437 -";"Capital Federal";"Buenos Aires";Balvanera;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114072_69f23be36c19d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114072_69f23be36cba8.jpg"")";2026-04-29
81;4OVZQU;"Tomasso Belaustegui";5491126765188;"Belaustegui 2772 -";"Capital Federal";"Buenos Aires";"Villa Santa Rita";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114073_69f0d0d69b16c.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114073_69f0d0d69bd9e.jpg"")";2026-04-28
81;4FZKCM;"Tomasso Bulnes";5491155858097;"Bulnes 1972 -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114074_69ea6cc62eafa.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114074_69ea6cc62f633.jpg"")";2026-04-23
81;4OVYWW;"Sushi - pop  Devoto";5491152725900;"Av. Francisco Beiró 3187 -";"Capital Federal";"Buenos Aires";"Villa del Parque";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114075_69f489617ca63.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114075_69f489617ce3b.jpg"")";2026-05-01
81;HKLCWT;"Grido Helados 4411 - Lugano";5491158767076;"Coronel Martiniano Chilavert 6259 -";"Capital Federal";"Buenos Aires";"Villa Riachuelo";1;SI;SI;;;"Instalación y conexión ok";;;2026-04-26
81;4OVCET;"Grido Helados - 4311 - San Cristobal - Caba";5491143833302;"Entre Rios 732 -";"Capital Federal";"Buenos Aires";Monserrat;1;SI;NO;;;"Se dejó en mano a Gabriel castillo , lo colocan ellos";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114077_69f277a472263.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114077_69f277a472fce.jpg"")";2026-04-29
81;HK0GUW;"Tomasso Guardia Vieja";5491126765188;"Guardia Vieja 4102 -";"Capital Federal";"Buenos Aires";Almagro;1;NO;NO;;"NO LE INTERESA EL PRODUCTO";"Micaela Gutierrez dijo que no lo quiere";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114078_69ea3b5ff2b58.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114078_69ea3b5ff3b4b.jpg"")";2026-04-23
81;HKK32V;"Tomasso Guemes";5491126765188;"Güemes 3965 -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok";;;2026-05-04
81;HKBDTD;"Tomasso Salguero";5491146736880;"Av. Corrientes 3779 -";"Capital Federal";"Buenos Aires";Almagro;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114080_69ea45a0ca020.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114080_69ea45a0caad8.jpg"")";2026-04-23
81;4FD3QD;"Tomasso Newbery";5491153105982;"Jorge Newbery 1905 -";"Capital Federal";"Buenos Aires";"Las Cañitas";1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114081_69f360442d470.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114081_69f360442de06.jpg"")";2026-04-30
81;HKK310;"Tomasso Julian Alvarez";5491173739304;"Julián Álvarez 2808 -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114082_69ea6446640b3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114082_69ea6446650f5.jpg"")";2026-04-23
81;HZ0G18;"Tomasso La Pampa";5491136645330;"La Pampa 2116 -";"Capital Federal";"Buenos Aires";Belgrano;1;SI;SI;;;"Instalación y conexión ok ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114083_69e7f0fd0a383.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114083_69e7f0fd0af8c.jpg"")";2026-04-21
81;45VHZN;"Tomasso Nogoyá";5491173739304;"Nogoya 3216 -";"Capital Federal";"Buenos Aires";"Villa del Parque";1;SI;NO;;;"Ya lo tiene colocado ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114084_69f0d5b3a75d3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114084_69f0d5b3a87e6.jpg"")";2026-04-28
81;HKAUD5;"Tomasso Paraguay";5491136645330;"Paraguay 3802 -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114085_69ea549fe971e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114085_69ea549fea2ec.jpg"")";2026-04-23
81;HZ6IAW;"Tomasso Balvanera";5491126765188;"Pres. Tte. Gral. Juan Domingo Perón 1809 -";"Capital Federal";"Buenos Aires";Balvanera;1;SI;NO;;;"Se dejó en mano a victoria arucchi";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114086_69f237c82f3a5.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114086_69f237c82fa7c.jpg"")";2026-04-29
81;HKIA0E;"Grido Helados - 5102 - Palermo";5491166563849;"Raúl Scalabrini Ortiz 1897 -";"Capital Federal";"Buenos Aires";Palermo;1;SI;SI;;;"Instalación y conexión ok ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114087_69e7f5d3a95ab.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114087_69e7f5d3aa135.jpg"")";2026-04-21
81;HZNP70;"Sushi Pop - Villa Crespo";5491134861834;"Raúl Scalabrini Ortiz 977 -";"Capital Federal";"Buenos Aires";"Villa Crespo";1;SI;NO;;;"Se dejó en mano a la encargada Ana dosantos lo quieren colocar ellos";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114088_69ea30f80275f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114088_69ea30f8035ea.jpg"")";2026-04-23
81;HZLCRL;"Grido Helados - 5125 - Caballito";5491165925570;"Rivadavia 5346 -";"Capital Federal";"Buenos Aires";Caballito;1;NO;NO;;"NO LE INTERESA EL PRODUCTO";"Gabriel Chávez ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114089_69f0fa4a9ad65.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/ps12/114089_69f0fa4a9b95d.jpg"")";2026-04-28
