"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;HTKS97;"Date El Gusto 879";5493492668850;"359 Magdalena de de Lorenzi -";"Santa Fe";Rafaela;Rafaela;1;SI;NO;SI;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";"recibe el titular";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113697_69f350ce6249d.jpg"")";;2026-04-30
81;HATKZS;"Boyo  Funes";5493415041685;"Hipolito Irigoyen 2629 funes -";"Santa Fe";Funes;Funes;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113698_69f35e7ae47e5.jpg"")";;2026-04-30
81;4M76IU;"Hood Smash Burger";3416595990;"Hipólito Yrigoyen 2360 -";"Santa Fe";Funes;Funes;1;NO;NO;NO;"CERRADO MOMENTÁNEAMENTE / LOCAL EN REFORMAS";;;;2026-04-30
81;HTK82I;Julmoch;5493415048919;"933 Av. Pellegrini -";"Santa Fe";Rosario;"República de la Sexta";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113700_69f2a567085a7.jpg"")";;2026-04-29
81;HTW1E0;"Muka- Panificados";5493492261107;"J. Dopazo 850, S2300 Rafaela, Santa Fe -";"Santa Fe";Rafaela;Rafaela;1;NO;NO;NO;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113701_69f3528ce663d.jpg"")";;2026-04-30
81;HTW08T;"Lemmy's Pizza";5493417205150;"1750 Av. Fuerza Aerea -";"Santa Fe";Funes;Funes;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113702_69f361be4402e.jpg"")";;2026-04-30
81;HTHQRH;"Clota Bar &amp; Delivery";5493412839202;"Av. Eva Perón 8044, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Fisherton;1;SI;SI;SI;;;;;2026-04-30
81;HTK7UK;"Donatto Smq 368";5493413564355;"Pedro A. Ríos 1500, S2132 Santa Fe, Argentina -";"Santa Fe";Funes;Funes;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113704_69f360912b0e7.jpg"")";;2026-04-30
81;HTLJJ6;"Pancheria Y Papiteria Gourmet";5493413344916;"Italia 1015, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113705_69f2a6b7ed746.jpg"")";;2026-04-29
81;HT6MO1;"Dulce Hora Rosario Microcentro";5493412687452;"San Juan 1536, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113706_69f2a68d601e1.jpg"")";;2026-04-29
81;HTK2D0;"Bugy Helados";5493412331001;"José María Rosa 710 -";"Santa Fe";Rosario;"Antártida Argentina";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113707_69f2a37820efb.jpg"")";;2026-04-29
81;HKBBE6;"Pan De Azúcar Helados -";5493412521760;"Gambartes 2308 -";"Santa Fe";Rosario;Alberdi;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113708_69f2a3145e314.jpg"")";;2026-04-29
81;HT8BNY;"Al Volo- Fisherton";5493413412524;"9020 Schweitzer -";"Santa Fe";Rosario;"Larrea y Empalme Graneros";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113709_69f36c60b2590.jpg"")";;2026-04-30
81;HTGGW5;"Dulce Angelita";5492475407873;"Mariano Moreno 1250 piso 6 depto F -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113710_69f2a47edcd09.jpg"")";;2026-04-29
81;HTLTCD;"De Buena Madera.";5493412592071;"Córdoba 1725, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113711_69f2a6cf4381c.jpg"")";;2026-04-29
81;HT46J2;Lib;5493492601134;"275 Urquiza -";"Santa Fe";Rafaela;Rafaela;1;SI;NO;SI;"NO QUIERE O PUEDE PERFORABLE";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113712_69f3526d1c647.jpg"")";;2026-04-30
81;HTZLY1;"Pizzería Faldy";5493415991663;"Montevideo 5468 -";"Santa Fe";Rosario;Azcuénaga;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113713_69f2a430ce23a.jpg"")";;2026-04-29
81;HTZH42;Barsol;543492288791;"Blvd. Hipólito Yrigoyen 340, S2300 Rafaela, Argentina -";"Santa Fe";Rafaela;Rafaela;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113714_69f3508557001.jpg"")";;2026-04-30
81;HTHL2B;"Rudo Burger Rosario";5493413425747;"Vera Mujica 197 -";"Santa Fe";Rosario;"Alberto Olmedo";1;NO;PENDIENTE;PENDIENTE;"NO SE ENCONTRABA EL RESPONSABLE";;;;2026-04-30
81;HTHGNJ;"Viva La Mila - Rosario";5493416814186;"Alvear 295 -";"Santa Fe";Rosario;"Alberto Olmedo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113716_69f2a753602c7.jpg"")";;2026-04-29
81;HTKKPV;"La Tavola Di Ferrua";5493445442868;"Jujuy 1539, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;"local cerrado al publico";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113717_69f2a6f99b240.jpg"")";;2026-04-29
81;HA51CL;"Señora Pizza..";5493416958724;"Entre Ríos 2426, S2000 FXP, Argentina -";"Santa Fe";Rosario;"Del Abasto";1;SI;SI;SI;;"local en remodelación.";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113718_69f2a51da0825.jpg"")";;2026-04-29
81;HTD8G8;"Helados Che";5493492213751;"C. R. Vera Peñaloza 237 Casa, S2300 Rafaela, Argentina -";"Santa Fe";Rafaela;Rafaela;1;NO;NO;NO;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113719_69f351ac3e4ba.jpg"")";;2026-04-30
81;HTL0ZI;"Vegan Lunch Sin Tacc";5493416575255;"1725 Catamarca -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;"Nombre correcto del Local: PURA";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113720_69f2a72ebb79d.jpg"")";;2026-04-29
81;HTGBY0;"Picadas Gran Rosario";5493413228585;"Ayacucho 1456, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113721_69f2a615510be.jpg"")";;2026-04-29
81;HTLJUX;"Átomo Burger";5493412779584;"Pizzurno 1921 -";"Santa Fe";Rosario;Alberdi;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113722_69f2a35137805.jpg"")";;2026-04-29
81;HTHRUV;"La Pizza Nostra Comidas";5493413530775;"De Riego 585, S2000 Rosario, Argentina -";"Santa Fe";Rosario;"Roque Sáenz Pena";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113723_69f2a54cab2e0.jpg"")";;2026-04-29
81;HTBYRD;"Hey Muzza- Funes";5493412532870;"Buenos Aires 1213 -";"Santa Fe";Funes;Funes;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113724_69f3613f3a684.jpg"")";;2026-04-30
81;HTL0X3;"Bodegon Quinto -";5493417231234;"San Luis 692, S2000 Rosario, Argentina -";"Santa Fe";Rosario;Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113725_69f2a632264ff.jpg"")";;2026-04-29
81;HPINSO;"A-v Fenix";5493416259892;"Mendoza 7746,  Local 4, S2008 Rosario, Argentina -";"Santa Fe";Rosario;"Antártida Argentina";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113726_69f2a3b30d5bc.jpg"")";;2026-04-29
81;HTH64D;"Dragon Sushi -";54903417196105;"French 1778, S2013 Rosario, Argentina -";"Santa Fe";Rosario;"Lisandro de la Torre";1;NO;NO;NO;"CERRADO DEFINITIVO";;;;2026-04-29
81;HTD74K;"Burger House Grill Pellegrini";5493434686326;"Av. Pellegrini 916 -";"Santa Fe";Rosario;"República de la Sexta";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113728_69f2a58f8e5cf.jpg"")";;2026-04-29
81;HTL05F;"Pizzapana - Bv Avellaneda";5493416954600;"1573 Bv. Avellaneda -";"Santa Fe";Rosario;"Remedios de Escalada de San Martín";1;NO;NO;NO;"CERRADO DEFINITIVO";"Se mudo a otra direccion.";;;2026-04-29
81;HTGSP4;"Entre Harinas.";5493413654033;"Blvd. 27 de Febrero 1718, S2000 Rosario, Argentina -";"Santa Fe";Rosario;"España y Hospitales";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113730_69f2a4d958087.jpg"")";;2026-04-29
81;HTH5OV;"Decilo Con Chocolates";549349+12;"C. San Lorenzo 1236, S2300 Rafaela, Argentina -";"Santa Fe";Rafaela;Rafaela;1;SI;NO;SI;"NO ES LOCAL ABIERTO A PÚBLICO (CASA, EDIFICIO, COCINA CIEGA)";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113731_69f35119ba5db.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/stf/113731_69f35119bab72.jpg"")";2026-04-30
