"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;4OVT1D;"Grido Helados - 3001 - Bº Uritorco";5493515588213;"9 de Julio 4109 -";Córdoba;Córdoba;"San Salvador";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114375_69e92f3d4992d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114375_69e92f3d4ba5a.jpg"")";2026-04-22
81;HKR3Y1;"Grido Helados - 3751 - Duarte Quiros II";5493512088816;"AV DUARTE QUIRÓS 3290 -";Córdoba;Córdoba;Tranviarios;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114376_69f0f6c81f233.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114376_69f0f6c81fb00.jpg"")";2026-04-28
81;4OXL06;"El Club de la Milanesa General Paz";5493515309652;"Av. 24 de septiembre,1072 -";Córdoba;Córdoba;"General Paz";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114377_69d7cdb9b60b3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114377_69d7cdb9b67e2.jpg"")";2026-04-09
81;HKR36N;"Grido Helados - 3038 - Sabattini II";5493513451919;"Av. Amadeo Sabattini 2470 -";Córdoba;Córdoba;Sarmiento;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114378_69f279ab4d014.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114378_69f279ab4d368.jpg"")";2026-04-29
81;HKR36L;"Grido Helados - 3002 - Colón";5493518806549;"Av. Colón 2600 -";Córdoba;Córdoba;"Alto Alberdi";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114379_69f10914b1e9f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114379_69f10914b2aed.jpg"")";2026-04-28
81;4OVZTU;"Grido Helados - 3049 - Donato Álvarez I";5493515931959;"Av. Donato Álvarez 8407 -";Córdoba;Córdoba;"Cerro Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114380_69e7b8270667b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114380_69e7b82706cb9.jpg"")";2026-04-21
81;HKR3LT;"Grido Helados - 3151 - Ruta 20 V";5493513735811;"Av. Fuerza Aerea Argentina 3408 -";Córdoba;Córdoba;"Ameghino Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114381_69f14e12e1edc.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114381_69f14e12e29bb.jpg"")";2026-04-28
81;HK9MI7;"Grido Helados - 3022- Cordillera";5493515641823;"Av. La Cordillera 4036 -";Córdoba;Córdoba;"Villa Centenario";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114382_69e91e058f691.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114382_69e91e058ffc6.jpg"")";2026-04-22
81;45V9YK;"Grido Helados - 3125 - Alem II";5493517663435;"Av. Leandro N. Alem 695 -";Córdoba;Córdoba;"General Bustos";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114383_69efd70f68292.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114383_69efd70f6917a.jpg"")";2026-04-27
81;HKR361;"Grido Helados - 3077 - Olmos";5493517419000;"Av. Maipú 202 -";Córdoba;Córdoba;Centro;1;NO;NO;NO;"DICE NO TRABAJAR MÁS CON PEDIDOS YA";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114384_69f2c3b312bca.jpg"")";;2026-04-29
81;4OVTMF;"Grido Helados - 3007 - M.P. Cabrera";5493518806532;"Av. Monseñor Pablo Cabrera 4285 -";Córdoba;Córdoba;"Poeta Lugones";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114385_69ebc7645859f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114385_69ebc76459334.jpg"")";2026-04-24
81;4OXKE7;"Grido Helados - 3014 - Richieri";5493513125059;"Av. Pablo Ricchieri 3046 -";Córdoba;Córdoba;Jardín;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114386_69f2623060db5.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114386_69f2623061840.jpg"")";2026-04-29
81;HKR3RP;"Grido Helados - 3405 - Parravicini";5493512596964;"AV. PARRAVICINI 2608 -";Córdoba;Córdoba;"Centro América";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114387_69efbf3c7c070.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114387_69efbf3c7caa6.jpg"")";2026-04-27
81;45Y2P5;"Grido Helados - 3118 - Av. Patria II";5493513946411;"Av. Patria 859 -";Córdoba;Córdoba;"General Pueyrredón";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114388_69efe85ac7948.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114388_69efe85ac82a5.jpg"")";2026-04-27
81;4OXGWL;"Grido Helados - 3047 - Duarte Quiros";5493518806553;"Duarte Quiros 2500 -";Córdoba;Córdoba;"Alto Alberdi";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114389_69f0ff02caec9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114389_69f0ff02cb4f1.jpg"")";2026-04-28
81;4OXKEM;"Grido Helados - 3571 - Recta Martinolli III";5493517566609;"Av. Recta Martinolli 7493 -";Córdoba;Córdoba;Argüello;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114390_69e7c4635337b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114390_69e7c46353ea0.jpg"")";2026-04-21
81;HKRDWY;"Grido Helados 4939 - Valle Escondido Mall";5493434290843;"Av. República de China 1045 -";Córdoba;Córdoba;"Barrio el Balcón";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114391_69e7e0f0ce964.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114391_69e7e0f0cf246.jpg"")";2026-04-21
81;4OXG2S;"Grido Helados - 3027 - Sabattini";5493513513930;"Av. Sabatini 4301 -";Córdoba;Córdoba;Empalme;1;SI;SI;SI;;;;;2026-04-29
81;4OVTMY;"Grido Helados - 3008 - Santa Ana";5493516543714;"Sta. Ana 2426 -";Córdoba;Córdoba;"Alto Alberdi";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114393_69f12f52a9e06.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114393_69f12f52aa833.jpg"")";2026-04-28
81;4OVTMJ;"Grido Helados - 3037 - Armada Argentina";5493516136571;"Avenida Armada Argentina 457 -";Córdoba;Córdoba;"Parque Atlántica";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114394_69f298d5bccc3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114394_69f298d5bd969.jpg"")";2026-04-29
81;HKH7HV;"Grido Helados - 3134 - Bv. Mugnaini";5493518152222;"Av. Int. Dr. Mugnaini 185, X5800DAC Río Cuarto, Córdoba, Argentina -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114395_69ea89435b798.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114395_69ea89435bea4.jpg"")";2026-04-23
81;4OXHD3;"Grido Helados - 3643 - O´Higgins II";5493516136571;"Bernardo O'Higgins 2913 -";Córdoba;Córdoba;"Residencial San Carlos";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114396_69f26942c0b7a.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114396_69f26942c110c.jpg"")";2026-04-29
81;HKR36S;"Grido Helados - 3033 - Bv. San Juan I";5493517659872;"Blvd. San Juan 402 -";Córdoba;Córdoba;Centro;1;NO;NO;NO;"NO QUIERE O PUEDE PERFORABLE";"No se puede tocar el frente del edificio ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114397_69f2b49314381.jpg"")";;2026-04-29
81;HKA9Y1;"Grido Helados - 4168 - VILLA MARIA IX";5493536579000;"Buenos Aires 1164 -";Córdoba;"Villa María";"Centro Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114398_69ee7c12dc7de.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114398_69ee7c12dd05d.jpg"")";2026-04-26
81;HKKWRX;"Grido Helados - 4170 - VILLA MARIA VIII";5493536579000;"Buenos Aires 401 -";Córdoba;"Villa María";"Centro Sur";1;;;;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114399_69ee81a80b288.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114399_69ee81a80bc48.jpg"")";2026-04-26
81;4OVVYT;"Grido Helados - 3115 - Bv. Roca";5493585618100;"Bv. Gral. Roca 752 752 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114400_69ea9a29c5831.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114400_69ea9a29c6259.jpg"")";2026-04-23
81;4OVU33;"Grido Helados - 3020 - Bv. Los Granaderos I";543512457977;"Bv. Los Granaderos 1782 -";Córdoba;Córdoba;"Los Paraísos";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114401_69efa06919985.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114401_69efa06919ea3.jpg"")";2026-04-27
81;HK6RC6;"Grido Helados - 4275 - Muñiz";5493584387849;"Doctor Francisco Muñiz 1420 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114402_69ea7fcd59b1a.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114402_69ea7fcd5a866.jpg"")";2026-04-23
81;HKYF5G;"Grido Helados - 3011 - NUEVO CENTRO SHOPPING";5493516852922;"Duarte Quiros 1400 Local S.1.6 (es una isla al frente del Disco).- -";Córdoba;Córdoba;"Quinta Santa Ana";1;NO;NO;NO;"ESTÁ EN SHOPPING / GALERÍA /PATRIMONIO NO PUEDE COLOCAR";"Nuevo Centro Shopping no permite colocación de cartel";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114403_69e937d58cdd9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114403_69e937d58eedc.jpg"")";2026-04-22
81;4OX3B3;"Grido Helados - 3328 - Duarte Quiros III";5493513814085;"Duarte Quirós 1852 -";Córdoba;Córdoba;Alberdi;1;NO;NO;NO;"CERRADO DEFINITIVO";"No está más el local de Grido cerró ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114404_69f124b672639.jpg"")";;2026-04-28
81;HK6112;"Grido Helados - 4570 - Estacion Flores";5493513735811;"Estocolmo 4661 -";Córdoba;Córdoba;"Estación Flores";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114405_69f10ab799651.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114405_69f10ab79a251.jpg"")";2026-04-28
81;4FRZ8P;"Grido Helados - 3012 - F. Quiroga";5493513646114;"Facundo Quiroga 2894 -";Córdoba;Córdoba;"Altos de San Martín";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114406_69ebd3e2138ee.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114406_69ebd3e21433a.jpg"")";2026-04-24
81;HKR3KW;"Grido Helados - 3195 - Gongora";5493518806739;"Gongora 600 -";Córdoba;Córdoba;"Alta Córdoba";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114407_69efb62f96bbb.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114407_69efb62f97265.jpg"")";2026-04-27
81;HKR3HQ;"Grido Helados - 3124 - Carlos Paz III";5493512314964;"Gral. Paz 23 -";Córdoba;"Villa Carlos Paz";"Los Manantiales";1;NO;NO;NO;"DISCONFORME CON PEDIDOS YA";"La supervisora no autoriza porque están esperando respuesta de reclamos ";;;2026-04-25
81;4FZECO;"Grido Helados - 4494 - HIPÓLITO IRIGOYEN Hipólito Irigoyen 605 -";5493573415954;"Hipólito Irigoyen 605 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;NO;NO;NO;"DUEÑO NO AUTORIZA A COLOCAR";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114409_69ea8cbca9c84.jpg"")";;2026-04-23
81;HKR3UM;"Grido Helados - 3699 - Plaza España";5493514687830;"JOSE MANUEL ESTRADA 290 -";Córdoba;Córdoba;"Nueva Córdoba";1;NO;NO;NO;"NO QUIERE O PUEDE PERFORABLE";"Están remodelando toda la estética del local";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114410_69f248a098506.jpg"")";;2026-04-29
81;4OX46X;"Grido Helados - 3054 - Bedoya I";5493513671107;"José María Bedoya 123 -";Córdoba;Córdoba;"Alta Córdoba";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114411_69eff19ba3a5b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114411_69eff19ba44d9.jpg"")";2026-04-27
81;4OX69U;"Grido Helados - 3006 - Lagunilla";5493513735811;"Lagunilla 3587 -";Córdoba;Córdoba;"Teniente Benjamín Matienzo";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114412_69f2a261b9cfd.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114412_69f2a261ba5ee.jpg"")";2026-04-29
81;HKR3A1;"Grido Helados - Av Los Alamos";5493512493902;"Av. los Alamos 925 -";Córdoba;Córdoba;"Cuesta Colorada";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114413_69e924b30bc01.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114413_69e924b30c6e1.jpg"")";2026-04-22
81;HKR36Y;"Grido Helados - 3042 - Hlib. G. Paz";5493513919696;"Libertad 1100 -";Córdoba;Córdoba;"General Pueyrredón";1;NO;NO;NO;"ESTÁ EN SHOPPING / GALERÍA /PATRIMONIO NO PUEDE COLOCAR";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114414_69ef63d118e73.jpg"")";;2026-04-27
81;HKR30M;"Grido Helados - 3659 - Maipu";5493584195756;"Maipu 2018 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114415_69eab5990b29e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114415_69eab5990be3f.jpg"")";2026-04-23
81;HKR30Q;"Grido Helados - 3665 - Marcelo T. De Alvear II";5493584387849;"MARCELO T. DE ALVEAR 1184 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114416_69ea719e688f7.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114416_69ea719e6910f.jpg"")";2026-04-23
81;4OXGAP;"Grido Helados - 3035 - Fragueiro";5493518806740;"Mariano Fragueiro 2402 -";Córdoba;Córdoba;"Alta Córdoba";1;SI;SI;SI;;;;;2026-04-27
81;HKLTZT;"Grido Helados - 3877 - La Calera IV";351-5108671;"Jorge L. Borges O´Higgins -";Córdoba;"La Calera";"Calera Central";1;NO;NO;NO;"DUEÑO NO AUTORIZA A COLOCAR";;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114418_69f684f93058d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114418_69f684f931384.jpg"")";2026-05-02
81;4OVYB9;"Grido Helados - 3612 - La Calera III";5493513853576;"Av Vélez Sársfield 570 -";Córdoba;"La Calera";"Calera Central";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114419_69eab09d90248.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114419_69eab09d910a0.jpg"")";2026-04-23
81;HKR3C2;"Grido Helados - 3984 - Villa Allende";5493515117846;"Mendoza 1940 - entre filadelfia y los talas -";Córdoba;"Villa Allende";"Villa Allende";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114420_69e7ab76ba5c9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114420_69e7ab76bad5a.jpg"")";2026-04-21
81;45I2ZQ;"Grido Helados - 3051 - R. Nuñez I";5493385590191;"Av. Rafael Núñez 6300 -";Córdoba;Córdoba;"Granja de Funes";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114421_69e7cbb58615b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114421_69e7cbb586d55.jpg"")";2026-04-21
81;HZF972;"Grido Helados - 3131 - San Martin";5493541552293;"Av. San Martín 1823, X5152 Villa Carlos Paz -";Córdoba;"Villa Carlos Paz";"Alto de las Vertientes";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114422_69ed2ae7baab6.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114422_69ed2ae7bb718.jpg"")";2026-04-25
81;HKR3UP;"Grido Helados 3684 - Poeta Lugones";5493516778342;"Santiago Baravino 4850 -";Córdoba;Córdoba;"Poeta Lugones";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114423_69ebcb1ab4db4.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114423_69ebcb1ab52ff.jpg"")";2026-04-24
81;HLIQC2;"Grido Helados - 3094 - Sobremonte";5493584018843;"Sobremonte 1044 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;NO;NO;NO;"NO QUIERE O PUEDE PERFORABLE";"No se puede perforar el mármol ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114424_69ea903c404f3.jpg"")";;2026-04-23
81;4OVTMU;"Grido Helados 3063 - YOFRE";5493514519434;"Thomas Edison 1601 -";Córdoba;Córdoba;"Yofre Norte";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114425_69f1ff4850ac3.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114425_69f1ff485120a.jpg"")";2026-04-29
81;4OXG2P;"Grido Helados - 3060 - Terminal I";5493512462688;"Tránsito Cáceres de Allende 386 -";Córdoba;Córdoba;Centro;1;NO;NO;NO;"NO TIENE ESPACIO PARA COLOCAR";"Es local de vidrio no tiene lugar para perforar ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114426_69f8edfb0c1a0.jpg"")";;2026-05-04
81;4FMGW1;"Grido Helados - 3781 - Pedro Goyena Pedro Goyena 453";5493585618100;"Pedro Goyena 453 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114427_69eaa99722bcc.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114427_69eaa997237bd.jpg"")";2026-04-23
81;4FMGW9;"Grido Helados - 4027 - Andino Bv. Almafuerte 377";5493585618100;"BV. ALMAFUERTE 377 -";Córdoba;"Río Cuarto";"Rio Cuarto";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114428_69eaa21b5d7b8.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114428_69eaa21b5e091.jpg"")";2026-04-23
81;HKRDBS;"Grido Helados - 4434 - 24 De Septiembre";5493513106989;"Av. 24 de Septiembre 1703 -";Córdoba;Córdoba;"General Paz";1;NO;NO;NO;"DUEÑO NO AUTORIZA A COLOCAR";"No se puede colocar carteles por el mármol ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114429_69f1fe9d42ceb.jpg"")";;2026-04-29
81;4F520F;"Grido Helados - 3074 - Ruta 20 Iii";5493513594036;"Av. Fuerza Aerea Argentina 2704 -";Córdoba;Córdoba;"Los Naranjos";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114430_69f144d9c2300.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114430_69f144d9c2d31.jpg"")";2026-04-28
81;HWP0OI;"Grido Helados 3003";5493516818434;"Av. J. M. de Pueyrredón 1505 -";Córdoba;Córdoba;Cupani;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114431_69f12e2920986.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114431_69f12e29210f5.jpg"")";2026-04-28
81;HKR3C7;"Grido Helados - 3983 - Mariano Max - Velez Sarsfield";5493516661335;"Av. Vélez Sarsfield 4051 -";Córdoba;Córdoba;"General Artigas";1;NO;NO;NO;"GRANDES CADENAS";"Es un supermercado ";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114432_69ef61609744b.jpg"")";;2026-04-27
81;4C4BYU;"Grido Helados 3909 - Bv. Chacabuco";5493515597302;"Blvr. Chacabuco 472, Córdoba, Argentina -";Córdoba;Córdoba;"Nueva Córdoba";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114433_69f240d4820f8.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114433_69f240d482e26.jpg"")";2026-04-29
81;4FLJNU;"Grido Helados - 3172 - Punilla";5493512263325;"Punilla 2066 -";Córdoba;Córdoba;Empalme;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114434_69f27fdeec56c.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bksr/114434_69f27fdeecf49.jpg"")";2026-04-29
