"etapa";"grid";"nombre";"telefono";"direccion";"provincia";"ciudad";"barrio";"visitas_realizadas";"visita_efectiva";"saliente_efectivo";"sticker_efectivo";"motivo_de_rechazo";"comentarios";"foto1";"foto2";"fecha"
81;HT6FRH;"Carrito Oma";5492916499079;"Espeche 700, B8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Villa Floresta";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112186_69ecf62837ac0.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112186_69ecf62838dfa.jpg"")";2026-04-25
81;HTH5W4;"Los Reyes De La Pizza - Estilo Bodegón";5492914180033;"Haití 2053, B8001 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Villa Amaducci";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112187_69ece8b022760.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112187_69ece8b022ed6.jpg"")";2026-04-25
81;HTHX19;"La Roti En Casa";5492914389989;"La Arcada 1855, B8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Coronel Maldonado";1;NO;NO;NO;"NO SE PUDO CONTACTAR/ NO SE ENCONTRÓ EL LOCAL";;;;2026-04-25
81;HT6PQC;"Alfajoreria - Bahia Blanca";5492915008240;"Naposta 161, B8000LVB Bahía Blanca, Provincia de Buenos Aires, Argentina -";"Buenos Aires";"Bahía Blanca";Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112189_69e14e070f78d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112189_69e14e070fc95.jpg"")";2026-04-16
81;HTGXZK;"Picnic Al Vacio";5492915062093;"Socrates 1785, B8001 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Villa Mitre";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112190_69ece6aeb70f9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112190_69ece6aeb79a4.jpg"")";2026-04-25
81;HTGG5H;"Eben Ezer 583";5492915231885;"Martín Rodríguez 34, B8003 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";Pacífico;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112191_69e1412b68057.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112191_69e1412b689e3.jpg"")";2026-04-16
81;HT88DP;Trufo;54902954521846;"Alvarado 1555, 8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";Universitario;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112192_69e145fb57f1a.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112192_69e145fb58aad.jpg"")";2026-04-16
81;HPVU21;"Sabri Pasteleria";5492916480052;"Bartolomé Mitre 1794, B8003 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";Universitario;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112193_69ed059b75949.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112193_69ed059b75d60.jpg"")";2026-04-25
81;HP1QLC;"Big Pizza Italiano";5492915030357;"Necochea 640, Bahia Blanca -";"Buenos Aires";"Bahía Blanca";"Villa Soldati";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112194_69ecd75aa413e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112194_69ecd75aa45e1.jpg"")";2026-04-25
81;HTH3O2;"Tilcara Pollo Frito";54902914415996;"José Hernández 538, B8003 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";Avellaneda;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112195_69ecf9ef9610e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112195_69ecf9ef9685d.jpg"")";2026-04-25
81;HTK6G7;"La Factureria - Calle Alberdi";5492916465729;"ALBERDI 1302 -";"Buenos Aires";"Bahía Blanca";"Villa Mitre";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112196_69ecda54e963e.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112196_69ecda54e9d14.jpg"")";2026-04-25
81;HTKWZI;"Toro's Burguers";5492915330421;"Ameghino 1470, B8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Villa Mitre";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112197_69ece3d13c41d.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112197_69ece3d13ccde.jpg"")";2026-04-25
81;HTK2TW;Catarino.;5492915241592;"san Martín 388 -";"Buenos Aires";"Bahía Blanca";Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112198_69e156a08e247.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112198_69e156a08f03e.jpg"")";2026-04-16
81;HTK28S;"La Guardia - Casa De Comidas";5492915738260;"Hugony 2157 Frente blanco y porton negro, 8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Villa Floresta";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112199_69ecf80718a4b.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112199_69ecf807195d7.jpg"")";2026-04-25
81;HTEBZ3;"Heladeria Lomoro.";5492915270816;"Lamadrid 299 Las Heras y Lamadrid, B8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112200_69e1505f11e8a.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112200_69e1505f121f4.jpg"")";2026-04-16
81;HTHDJF;"Heladeria La Chiara - Las Heras";5492916492290;"LAS HERAS 595
BAHIA BLANCA 
8000-BUENOS AIRES -";"Buenos Aires";"Bahía Blanca";Centro;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112201_69e1546a05fa9.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112201_69e1546a06614.jpg"")";2026-04-16
81;HTHRZ7;"Bloom Bakery";5492914402720;"12 de Octubre 325, Bahía Blanca, Provincia de Buenos Aires, Argentina 325";"Buenos Aires";"Bahía Blanca";Napostá;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112202_69e13b2e84995.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112202_69e13b2e859bd.jpg"")";2026-04-16
81;HTLSRI;"Pizzeria Las Niñas";5492914195671;"2129 Gallego Mora -";"Buenos Aires";"Bahía Blanca";Luján;1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112203_69ecfdef1d4ab.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112203_69ecfdef1dea0.jpg"")";2026-04-25
81;HTLJV7;"La Cabañita - Almafuerte";5492914389606;"Almafuerte 906 Bravard esq Almafuerte, B8000 Bahía Blanca, Argentina -";"Buenos Aires";"Bahía Blanca";"Kilometro 5";1;SI;SI;SI;;;"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112204_69ecf22908e3f.jpg"")";"=HYPERLINK(""http://pedidosyatrade.com.ar/upload/bhb/112204_69ecf22909576.jpg"")";2026-04-25
